searge,name
func_180439_a,playAuxSFX
func_180440_a,broadcastSound
func_180442_a,spawnParticle
func_180443_s,preRenderDamagedBlocks
func_180444_a,renderStars
func_180445_c,renderCloudsFancy
func_180446_a,renderEntities
func_180447_b,renderClouds
func_180448_r,renderSkyEnd
func_180449_a,renderWorldBorder
func_180450_b,renderItemAndEffectIntoGUI
func_180452_a,setupGuiTransform
func_180453_a,renderItemOverlayIntoGUI
func_180454_a,renderItem
func_180455_b,renderString
func_180457_u,getDefaultDisplayTile
func_180459_n,moveDerailedMinecart
func_180464_a,handleEnableCompression
func_180465_a,moveTowards
func_180466_bG,handleJumpLava
func_180467_a,getBedSpawnLocation
func_180469_a,trySleep
func_180470_cg,getBedLocation
func_180473_a,setSpawnPoint
func_180474_b,renderPortal
func_180475_a,renderScoreboard
func_180476_e,renderPumpkinOverlay
func_180477_d,renderPlayerStats
func_180479_a,renderTooltip
func_180480_a,renderVignette
func_180481_a,setEquipmentBasedOnDifficulty
func_180482_a,onInitialSpawn
func_180483_b,setEnchantmentBasedOnDifficulty
func_180484_a,getBlockPathWeight
func_180485_d,isWithinHomeDistanceFromPosition
func_180486_cf,getHomePosition
func_180487_n,getParticleType
func_180489_a,spawnParticles
func_180497_b,scheduleBlockUpdate
func_180502_D,isBlockinHighHumidity
func_180503_b,invalidateRegionAndSetBlock
func_180504_m,getSpawnCoordinate
func_180505_a,spawnParticle
func_180510_a,drawSplashScreen
func_180511_b,clickBlock
func_180512_c,onPlayerDamageBlock
func_180513_a,getStrongholdGen
func_180514_a,recreateStructures
func_180518_a,setBlocksInChunk
func_180521_a,skinAvailable
func_180529_a,buildString
func_180531_e,getDifficultyFromCommand
func_180532_a,addBlockHitEffects
func_180533_a,addBlockDestroyEffects
func_180546_a,renderTileEntity
func_180547_a,normalize
func_180565_e,unsetScoreTeamColor
func_180597_a,cacheActiveRenderInfo
func_180599_n,updateAnimationInterpolated
func_180600_a,allocateTextureImpl
func_180601_a,downloadResourcePack
func_180608_a,getCenter
func_180609_b,addDoorsAround
func_180610_a,isValidDragMode
func_180615_a,tryPlace
func_180616_a,tryPlaceContainedLiquid
func_180617_a,spawnBonemealParticles
func_180618_a,attachToFence
func_180620_b,placeInExistingPortal
func_180621_a,getRandomChunkPosition
func_180624_a,decorate
func_180625_c,getFoliageColorAtPos
func_180626_a,getFloatTemperature
func_180627_b,getGrassColorAtPos
func_180628_b,generateBiomeTerrain
func_180631_a,getBiomeGenerator
func_180656_a,getWeakPower
func_180673_e,trySpawnGolem
func_180674_e,getPoweredState
func_180675_k,getUnpoweredState
func_180677_d,updatePower
func_180679_a,checkWitherSpawn
func_180683_d,checkFall
func_180684_e,teleport
func_180686_a,setFireInfo
func_180687_h,getFlowVector
func_180688_d,triggerMixEffects
func_180690_f,placeStaticBlock
func_180691_e,spawnParticles
func_180692_a,explode
func_180697_b,findRailAt
func_180698_a,getRadiusPredicates
func_180701_a,recursiveGenerate
func_180706_b,getClosestStrongholdPos
func_180710_a,setPlantType
func_180713_a,getTagFromJson
func_180717_f,getCenter
func_180728_a,getBlockState
func_180751_d,getScoreAction
func_180753_b,getLines
func_180755_e,getDuration
func_180762_c,getStatus
func_180764_b,getAction
func_180776_a,getBoundingBoxCenter
func_180777_a,randomlyRareFillWithBlocks
func_180780_a,getBlockState
func_180781_a,initializeAllBiomeGenerators
func_180784_a,onBlockClicked
func_180785_a,blockRemoving
func_180793_a,affectEntity
func_180798_a,renderDebugInfoLeft
func_180799_ab,isInLava
func_181012_aH,getTeleportDirection
func_181013_g,setRenderYawOffset
func_181014_aG,getLastPortalVec
func_181015_d,setPortal
func_181020_a,setBaseColorAndPatterns
func_181021_d,getPatterns
func_181022_b,stopUseShader
func_181023_a,updateTileEntities
func_181026_s,hasMarker
func_181027_m,setMarker
func_181029_i,resetPlayersOverlayFooterHeader
func_181030_a,resetFooterHeader
func_181033_a,canDestroyBlock
func_181034_q,shouldBroadcastRconToOps
func_181035_ah,shouldUseNativeTransport
func_181037_M,getProfileProperties
func_181040_m,getIsHittingBlock
func_181041_d,isOnLAN
func_181057_v,getPlayerList
func_181070_c,getMapColor
func_181076_a,getFacingFromAxis
func_181079_c,set
func_181086_a,isInvalidNeighbor
func_181087_e,hasInvalidNeighbor
func_181117_a,getPos
func_181124_a,createNetworkManagerAndConnect
func_181147_e,shouldRenderClouds
func_181148_f,isUsingNativeTransport
func_181157_b,initializeClassLookup
func_181159_b,atan2
func_181535_r,getMusicTicker
func_181536_a,draw
func_181537_a,setConnectedToRealms
func_181538_aA,getCurrentAction
func_181539_aj,getFrameTimer
func_181540_al,isConnectedToRealms
func_181544_b,setSeaLevel
func_181545_F,getSeaLevel
func_181551_a,renderSelectedItem
func_181552_c,getFrameColor
func_181553_a,blendColors
func_181554_e,renderLagometer
func_181559_a,renderChar
func_181560_a,updateCameraAndRender
func_181561_a,drawSelectionBoundingBox
func_181562_a,getRenderChunkOffset
func_181563_a,drawOutlinedBoundingBox
func_181564_a,renderItem
func_181565_a,draw
func_181617_a,runTask
func_181623_g,canSpawnInBlock
func_181656_b,hasNaN
func_181662_b,pos
func_181663_c,normal
func_181664_j,getBufferSize
func_181665_a,getDistanceSq
func_181666_a,color
func_181667_k,nextVertexFormatIndex
func_181668_a,begin
func_181669_b,color
func_181670_b,growBuffer
func_181672_a,getVertexState
func_181674_a,sortVertexData
func_181675_d,endVertex
func_181679_a,draw
func_181681_a,getTransform
func_181682_g,getAllTransforms
func_181688_b,getTransform
func_181689_a,applyTransform
func_181701_a,getBlockPosOffset16
func_181719_f,getIntegerSize
func_181720_d,getOffset
func_181721_a,addElement
func_181722_a,bufferData
func_181743_a,addForClass
func_181746_c,getFrames
func_181747_a,addFrame
func_181748_a,getLagometerValue
func_181749_a,getLastIndex
func_181750_b,getIndex
func_181751_b,parseIndex
func_181756_a,getInteger
func_181758_c,hsvToRGB
func_183002_r,shouldBroadcastConsoleToOps
func_183005_a,isThereOneNegativeScale
func_183006_b,isMovePlayerPacketInvalid
func_183023_f,bypassesPlayerLimit
func_183024_b,bypassesPlayerLimit
func_183026_b,bypassesPlayerLimit
func_183028_i,deleteOldServerResourcesPacks
func_183029_j,getCpu
func_183500_a,setGuiSize
func_184046_j,getBossOverlay
func_184053_e,shouldDarkenSky
func_184054_d,shouldPlayEndBossMusic
func_184056_f,shouldCreateFog
func_184102_h,getServer
func_184103_al,getPlayerList
func_184104_a,getTabCompletions
func_184105_a,setPlayerList
func_184107_a,applyServerIconToResponse
func_184108_a,getSpawnRadius
func_184110_aI,getDataFixer
func_184126_aj,getDataFixer
func_184135_a,sendPacketToServer
func_184138_a,notifyBlockUpdate
func_184146_ak,getLootTableManager
func_184147_l,tickPlayers
func_184163_y,getStructureTemplateManager
func_184164_w,getPlayerChunkManager
func_184176_by,getSoundCategory
func_184179_bs,getControllingPassenger
func_184181_aa,getSplashSound
func_184184_Z,getSwimSound
func_184185_a,playSound
func_184187_bx,getRidingEntity
func_184188_bt,getPassengers
func_184192_z,getPushReaction
func_184193_aE,getArmorInventoryList
func_184195_f,setGlowing
func_184196_w,isPassenger
func_184197_b,removeTag
func_184200_o,addPassenger
func_184201_a,setItemStackToSlot
func_184202_aL,isGlowing
func_184204_a,changeDimension
func_184205_a,startRiding
func_184206_a,notifyDataManagerChange
func_184207_aI,isBeingRidden
func_184208_bv,getLowestRidingEntity
func_184210_p,dismountRidingEntity
func_184211_a,addTag
func_184212_Q,getDataManager
func_184214_aD,getHeldEquipment
func_184215_y,isRidingOrBeingRiddenBy
func_184216_O,getTags
func_184218_aH,isRiding
func_184219_q,canFitPassenger
func_184220_m,startRiding
func_184221_a,setUniqueId
func_184223_x,isRidingSameEntity
func_184225_p,removePassenger
func_184226_ay,removePassengers
func_184228_n,canBeRidden
func_184231_a,updateFallState
func_184232_k,updatePassenger
func_184246_b,createTileEntity
func_184249_c,setConditionMet
func_184250_a,setPowered
func_184253_b,setAuto
func_184254_e,isAuto
func_184255_d,isPowered
func_184256_g,isConditionMet
func_184276_b,getLootTable
func_184293_a,setProfileCache
func_184294_a,setSessionService
func_184323_a,handleMoveVehicle
func_184324_a,handleCooldown
func_184325_a,handleUpdateEntityNBT
func_184326_a,processChunkUnload
func_184327_a,handleSoundEffect
func_184328_a,handleSetPassengers
func_184329_a,handleCustomSound
func_184330_a,handlePlayerPosLook
func_184333_b,createResourcePackStatusCallback
func_184335_a,checkResourcePackURL
func_184338_a,processVehicleMove
func_184341_b,isMoveVehiclePacketInvalid
func_184376_a,notifyBlockUpdate
func_184393_a,getItemModelWithOverrides
func_184404_a,setName
func_184405_a,setMode
func_184406_a,setIgnoresEntities
func_184408_a,setRotation
func_184409_c,setSize
func_184410_b,setMetadata
func_184411_a,setMirror
func_184414_b,setPosition
func_184483_a,setRadius
func_184490_j,getRadius
func_184516_a,setBeamTarget
func_184517_a,setShowBottom
func_184518_j,getBeamTarget
func_184520_k,shouldShowBottom
func_184582_a,getItemStackFromSlot
func_184586_b,getHeldItem
func_184588_d,getFallSound
func_184591_cq,getPrimaryHand
func_184819_a,setPrimaryHand
func_184592_cb,getHeldItemOffhand
func_184601_bQ,getHurtSound
func_184605_cv,getItemInUseCount
func_184609_a,swingArm
func_184611_a,setHeldItem
func_184614_ca,getHeldItemMainhand
func_184615_bR,getDeathSound
func_184638_cS,isLeftHanded
func_184639_G,getAmbientSound
func_184650_s,createBodyHelper
func_184651_r,initEntityAI
func_184664_cU,getFightManager
func_184670_cT,getPhaseManager
func_184732_df,setToNotVillager
func_184733_a,setArmsRaised
func_184734_db,isArmsRaised
func_184735_a,setVillagerType
func_184736_de,getVillagerType
func_184753_b,getOwnerId
func_184754_b,setOwnerId
func_184778_a,setType
func_184779_b,setOwnerUniqueId
func_184780_dh,getOwnerUniqueId
func_184781_cZ,getType
func_184812_l_,isCreative
func_184815_l,createCooldownTracker
func_184817_da,getLuck
func_184834_t,getLocationElytra
func_184878_a,getLastElement
func_184879_a,getServer
func_184881_a,execute
func_184882_a,checkPermission
func_184883_a,getTabCompletionOptions
func_184888_a,getPlayer
func_184951_f,getTagPredicates
func_184952_c,getScorePredicates
func_185040_i,hasCustomProperties
func_185043_a,addPropertyOverride
func_185045_a,getPropertyGetter
func_185069_d,isBroken
func_185085_a,apply
func_185140_b,notifyOnSet
func_185141_a,hasCooldown
func_185142_b,removeCooldown
func_185143_a,getCooldown
func_185144_a,tick
func_185145_a,setCooldown
func_185146_c,notifyOnRemove
func_185168_a,getPotionTypeForName
func_185169_a,getPotionTypeForID
func_185170_a,getEffects
func_185171_a,getID
func_185173_a,registerPotionType
func_185175_b,registerPotionTypes
func_185182_a,addPotionTooltip
func_185185_a,getEffectsFromTag
func_185189_a,getEffectsFromStack
func_185257_f,registerEnchantments
func_185258_b,getEnchantmentID
func_185260_a,getEntityEquipment
func_185261_e,isTreasureEnchantment
func_185262_c,getEnchantmentByID
func_185270_a,getWeight
func_185295_a,getRegisteredEnchantment
func_185334_h,toImmutable
func_185336_p,setY
func_185338_d,set
func_185339_c,retain
func_185340_h,set
func_185342_g,retain
func_185343_d,set
func_185344_t,release
func_185345_c,retain
func_185346_s,retain
func_185352_i,ignorePlayerSpawnSuitability
func_185353_n,getTemperature
func_185354_a,registerBiome
func_185355_j,getBaseHeight
func_185356_b,getMutationForBiome
func_185357_a,getBiomeForId
func_185358_q,registerBiomes
func_185359_l,getBiomeName
func_185360_m,getHeightVariation
func_185361_o,getWaterColor
func_185362_a,getIdForBiome
func_185363_b,isMutation
func_185395_b,setRainfall
func_185396_a,setRainDisabled
func_185398_c,setBaseHeight
func_185399_a,setBaseBiome
func_185400_d,setHeightVariation
func_185402_a,setWaterColor
func_185410_a,setTemperature
func_185411_b,setSnowEnabled
func_185428_a,getRegisteredBiome
func_185467_w,getStepSound
func_185471_a,withMirror
func_185481_k,isFullyOpaque
func_185484_c,getPackedLightmapCoords
func_185499_a,withRotation
func_185887_b,getBlockHardness
func_185888_a,getComparatorInputOverride
func_185889_a,getPackedLightmapCoords
func_185890_d,getSelectedBoundingBox
func_185891_c,getLightOpacity
func_185893_b,getStrongPower
func_185894_c,shouldSideBeRendered
func_185895_e,isTranslucent
func_185897_m,canProvidePower
func_185898_k,isBlockNormalCube
func_185899_b,getActualState
func_185901_i,getRenderType
func_185902_a,withMirror
func_185903_a,getPlayerRelativeBlockHardness
func_185904_a,getMaterial
func_185905_o,getMobilityFlag
func_185906_d,getlightValue
func_185907_a,withRotation
func_185909_g,getMapColor
func_185911_a,getWeakPower
func_185912_n,hasComparatorInputOverride
func_185913_b,isFullBlock
func_185914_p,isOpaqueCube
func_185915_l,isNormalCube
func_185916_f,useNeighborBrightness
func_185917_h,isFullCube
func_185918_c,getCollisionBoundingBox
func_185931_b,populate
func_185932_a,provideChunk
func_185976_a,setBlocksInChunk
func_185977_a,replaceBiomeBlocks
func_185978_a,generateHeightmap
func_186026_b,getLoadedChunk
func_186032_a,getBlockState
func_186033_a,fillChunk
func_186058_p,getDimensionType
func_186060_c,createChunkGenerator
func_186063_s,getDragonFightManager
func_186065_b,getName
func_186067_c,getSuffix
func_186068_a,getId
func_186069_a,getById
func_186070_d,createDimension
func_186096_a,processDragonDeath
func_186098_m,spawnDragon
func_186200_a,registerPieces
func_186237_a,getTemplate
func_186256_b,read
func_186265_a,write
func_186340_h,getStructureTemplateManager
func_186343_L,isVersionSnapshot
func_186344_K,getVersionId
func_186346_M,getVersionName
func_186362_a,serialize
func_186363_a,addLoot
func_186459_a,getEmptySlotsRandomized
func_186469_a,withLuck
func_186470_a,withPlayer
func_186471_a,build
func_186472_a,withLootedEntity
func_186473_a,withDamageSource
func_186490_b,removeLootTable
func_186491_f,getLuck
func_186492_c,getKiller
func_186493_a,getLootedEntity
func_186494_a,getEntity
func_186495_b,getKillerPlayer
func_186496_a,addLootTable
func_186497_e,getLootTableManager
func_186507_b,generateFloat
func_186509_a,getMin
func_186510_a,isInRange
func_186511_a,generateInt
func_186512_b,getMax
func_186517_b,loadLootTable
func_186518_c,loadBuiltinLootTable
func_186553_a,apply
func_186554_a,getConditions
func_186603_b,deserialize
func_186605_a,serialize
func_186618_a,testCondition
func_186638_a,testAllConditions
func_186639_a,registerCondition
func_186640_a,getSerializerFor
func_186641_a,getSerializerForName
func_186644_a,registerProperty
func_186645_a,getSerializerFor
func_186646_a,getSerializerForName
func_186650_a,serialize
func_186652_a,deserialize
func_186657_a,testProperty
func_186670_a,offset
func_186681_k,getCollisionRule
func_186682_a,setCollisionRule
func_186686_a,getByName
func_186687_a,getNames
func_186734_i,shouldDarkenSky
func_186735_a,setPercent
func_186736_g,getColor
func_186737_d,getUniqueId
func_186738_f,getPercent
func_186739_a,setName
func_186740_h,getOverlay
func_186741_a,setDarkenSky
func_186742_b,setPlayEndBossMusic
func_186743_c,setCreateFog
func_186744_e,getName
func_186745_a,setColor
func_186746_a,setOverlay
func_186747_j,shouldPlayEndBossMusic
func_186748_k,shouldCreateFog
func_186757_c,getPlayers
func_186758_d,setVisible
func_186759_a,sendUpdate
func_186760_a,addPlayer
func_186761_b,removePlayer
func_186765_a,updateFromPacket
func_186804_a,size
func_186854_a,setUniqueId
func_186855_b,hasUniqueId
func_186856_d,getSize
func_186857_a,getUniqueId
func_186858_c,getIntAt
func_186859_a,createPosTag
func_186860_b,getUUIDFromTag
func_186861_c,getPosFromTag
func_186862_a,createUUIDTag
func_186877_b,fromJsonLenient
func_186879_b,getUniqueId
func_186880_c,getX
func_186881_e,getZ
func_186882_d,getY
func_186884_d,getZ
func_186885_b,getX
func_186886_c,getY
func_186887_d,getZ
func_186888_b,getX
func_186889_c,getY
func_186890_c,getUniqueId
func_186891_e,getX
func_186892_f,getY
func_186893_g,getZ
func_186895_b,getUniqueId
func_186897_e,getY
func_186898_d,getX
func_186899_f,getZ
func_186900_e,getColor
func_186901_i,shouldCreateFog
func_186902_b,getOperation
func_186903_a,setFlags
func_186904_f,getOverlay
func_186905_j,getFlags
func_186906_d,getPercent
func_186907_c,getName
func_186908_a,getUniqueId
func_186909_g,shouldDarkenSky
func_186910_h,shouldPlayEndBossMusic
func_186920_a,getItem
func_186922_b,getTicks
func_186929_b,getCategory
func_186930_a,getSoundName
func_186940_a,getX
func_186941_b,getZ
func_186955_b,getY
func_186956_c,getZ
func_186957_a,getX
func_186958_e,getPitch
func_186959_d,getYaw
func_186965_f,getTeleportId
func_186967_a,getEntity
func_186968_a,getPotion
func_186971_a,getPassengerIds
func_186972_b,getEntityId
func_186975_j,getCollisionRule
func_186977_b,getCategory
func_186978_a,getSound
func_186981_d,getZ
func_186982_b,getX
func_186983_c,getY
func_186987_a,getTeleportId
func_186993_f,getClickType
func_186994_b,getHand
func_187002_b,getY
func_187003_c,getZ
func_187004_a,getX
func_187005_e,getPitch
func_187006_d,getYaw
func_187017_b,getLines
func_187018_a,getHand
func_187022_c,getHand
func_187028_a,getHand
func_187072_a,getMainHand
func_187073_a,postRenderArm
func_187074_a,getArmForSide
func_187106_i,getLocationElytra
func_187117_a,setParticleTexture
func_187155_a,getId
func_187156_b,getSerializer
func_187159_a,read
func_187160_a,write
func_187161_a,createKey
func_187188_b,getSerializerId
func_187189_a,registerSerializer
func_187190_a,getSerializer
func_187205_a,getKey
