searge,name,side,desc
field_75155_e,lowerChestInventory,2,
field_75158_e,tileFurnace,2,
field_75160_f,craftResult,2,
field_75161_g,worldObj,2,
field_75162_e,craftMatrix,2,The crafting matrix inventory (3x3).
field_75167_g,enchantLevels,2,3-member array storing the enchantment levels of each slot
field_75168_e,tableInventory,2,SlotEnchantmentTable object with ItemStack to be enchanted
field_75169_l,rand,2,
field_75172_h,worldPointer,2,current world (for bookshelf counting)
field_75176_f,merchantInventory,2,
field_75177_g,theWorld,2,Instance of World.
field_75178_e,theMerchant,2,Instance of Merchant.
field_75179_f,craftResult,2,
field_75180_g,isLocalWorld,2,Determines if inventory manipulation should be handled.
field_75181_e,craftMatrix,2,The crafting matrix inventory.
field_75186_f,theSlot,2,Instance of Slot.
field_75187_g,brewTime,2,
field_75188_e,tileBrewingStand,2,
field_75191_d,instancesLimit,2,How many Structure Pieces of this type may spawn in a structure
field_75192_b,pieceWeight,2,"This basically keeps track of the 'epicness' of a structure. Epic structure components have a higher 'weight', and Structures may only grow up to a certain 'weight' before generation is stopped"
field_75193_c,instancesSpawned,2,
field_75194_a,pieceClass,2,
field_75203_d,strongComponentType,2,
field_75204_e,strongholdStones,2,
field_75205_b,pieceWeightArray,2,
field_75206_c,structurePieceList,2,
field_75207_a,totalWeight,2,
field_75221_f,yDisplayPosition,2,display position of the inventory slot on the screen y axis
field_75222_d,slotNumber,2,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,2,display position of the inventory slot on the screen x axis
field_75224_c,inventory,2,The inventory we want to extract a slot from.
field_75225_a,slotIndex,2,The index of the slot in the inventory.
field_75229_a,thePlayer,2,The player that is using the GUI where this slot resides.
field_75232_b,thePlayer,2,The Player whos trying to buy/sell stuff.
field_75233_a,theMerchantInventory,2,Merchant's inventory.
field_75234_h,theMerchant,2,"""Instance"" of the Merchant."
field_75237_g,amountCrafted,2,The number of items that have been crafted so far. Gets passed to ItemStack.onCrafting before being reset.
field_75238_b,thePlayer,2,The player that is using the GUI where this slot resides.
field_75239_a,craftMatrix,2,The craft matrix inventory linked to this result slot.
field_75244_a,player,2,The player that has this container open.
field_75245_a,doorEnum,2,
field_75254_a,mutexBits,2,"A bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
field_75255_d,idleTime,2,A decrementing tick that stops the entity from being idle once it reaches 0.
field_75256_b,lookX,2,X offset to look at
field_75257_c,lookZ,2,Z offset to look at
field_75258_a,idleEntity,2,The entity that is looking idle.
field_75259_d,playTime,2,
field_75260_b,targetVillager,2,
field_75262_a,villagerObj,2,
field_75263_d,randPosY,2,
field_75264_e,randPosZ,2,
field_75265_b,speed,2,
field_75266_c,randPosX,2,
field_75267_a,theEntityCreature,2,
field_75268_b,creeperAttackTarget,2,The creeper's attack target. This is used for the changing of the creeper's state.
field_75269_a,swellingCreeper,2,The creeper that is swelling.
field_75271_b,isSitting,2,If the EntityTameable is sitting.
field_75272_a,theEntity,2,
field_75273_a,theEntity,2,
field_75274_b,frontDoor,2,
field_75275_a,entityObj,2,
field_75276_a,villager,2,
field_75280_d,targetY,2,Y position of player tempting this mob
field_75281_e,targetZ,2,Z position of player tempting this mob
field_75283_c,targetX,2,X position of player tempting this mob
field_75284_a,temptedEntity,2,The entity using this AI that is tempted by the player.
field_75285_l,scaredByPlayerMovement,2,Whether the entity using this AI will be scared by the tempter's sudden movement.
field_75287_j,isRunning,2,True if this EntityAITempt task is running
field_75289_h,temptingPlayer,2,The player that is tempting the entity that is using this AI.
field_75290_i,delayTemptCounter,2,A counter that is decremented each time the shouldExecute method is called. The shouldExecute method will always return false if delayTemptCounter is greater than 0.
field_75291_d,tookGolemRose,2,
field_75292_b,theGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75294_a,theVillager,2,
field_75297_f,shouldCheckSight,2,"If true, EntityAI targets must be able to be seen (cannot be blocked by walls) to be suitable targets."
field_75298_g,targetUnseenTicks,2,"If  @shouldCheckSight is true, the number of ticks before the interuption of this AITastk when the entity does't see the target"
field_75299_d,taskOwner,2,The entity that this task belongs to
field_75301_b,targetSearchStatus,2,"When nearbyOnly is true: 0 -> No target, but OK to search; 1 -> Nearby target found; 2 -> Target too far."
field_75302_c,targetSearchDelay,2,"When nearbyOnly is true, this throttles target searching to avoid excessive pathfinding."
field_75303_a,nearbyOnly,2,"When true, only entities that can be reached with minimal effort will be targetted."
field_75304_b,villageAgressorTarget,2,The aggressor of the iron golem's village which is now the golem's attack target.
field_75305_a,irongolem,2,
field_75306_g,theNearestAttackableTargetSorter,2,Instance of EntityAINearestAttackableTargetSorter.
field_75307_b,targetClass,2,
field_75308_c,targetChance,2,
field_75309_a,targetEntity,2,
field_75310_g,theTameable,2,
field_75312_a,entityCallsForHelp,2,
field_75313_b,theTarget,2,
field_75314_a,theEntityTameable,2,
field_75315_b,theOwnerAttacker,2,
field_75316_a,theDefendingTameable,2,
field_75320_d,rangedAttackTime,2,A decrementing tick that spawns a ranged attack once this value reaches 0. It is then set back to the maxRangedAttackTime.
field_75321_e,entityMoveSpeed,2,
field_75322_b,entityHost,2,The entity the AI instance has been applied to
field_75323_c,attackTarget,2,
field_75325_h,maxRangedAttackTime,2,The maximum time the AI has to wait before peforming another ranged attack.
field_75326_b,leapTarget,2,The entity that the leaper is leaping towards.
field_75327_c,leapMotionY,2,The entity's motionY after leaping.
field_75328_a,leaper,2,The entity that is leaping.
field_75329_f,watchedClass,2,
field_75330_d,lookTime,2,
field_75332_b,theWatcher,2,
field_75333_c,maxDistanceForPlayer,2,This is the Maximum distance that the AI will look for the Entity
field_75334_a,closestEntity,2,The closest entity which is being watched by this one.
field_75335_b,theMerchant,2,
field_75337_g,petPathfinder,2,
field_75338_d,thePet,2,
field_75339_e,theOwner,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75342_a,theWorld,2,
field_75346_b,parentAnimal,2,
field_75348_a,childAnimal,2,The child that is following its parent.
field_75350_f,hasStoppedDoorInteraction,2,If is true then the Entity has stopped Door Interaction and compoleted the task.
field_75351_g,entityPositionX,2,
field_75356_a,theEntity,2,
field_75357_h,entityPositionZ,2,
field_75359_i,breakingTime,2,
field_75360_j,closeDoorTemporisation,2,"The temporisation before the entity close the door (in ticks, always 20 = 1 second)"
field_75361_i,closeDoor,2,If the entity close the door
field_75367_f,theWorld,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75372_a,theCreature,2,
field_75373_a,theEntity,2,
field_75374_f,entityPathEntity,2,The PathEntity of our entity
field_75375_g,entityPathNavigate,2,The PathNavigate of our entity
field_75376_d,closestLivingEntity,2,
field_75378_b,farSpeed,2,
field_75379_c,nearSpeed,2,
field_75380_a,theEntity,2,The entity we are attached to
field_75383_d,minPlayerDistance,2,
field_75385_b,thePlayer,2,
field_75386_c,worldObject,2,
field_75387_a,theWolf,2,
field_75390_d,theAnimal,2,
field_75391_e,targetMate,2,
field_75392_b,spawnBabyDelay,2,Delay preventing a baby from spawning immediately when two mate-able animals find each other.
field_75393_c,moveSpeed,2,The speed the creature moves at during mating behavior.
field_75394_a,theWorld,2,
field_75395_b,theVillager,2,
field_75396_c,lookTime,2,
field_75397_a,theGolem,2,
field_75408_d,attackCountdown,2,
field_75409_b,theEntity,2,
field_75410_c,theVictim,2,
field_75411_a,theWorld,2,
field_75415_f,doorList,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75418_b,movementSpeed,2,
field_75419_c,entityPathNavigate,2,The PathNavigate of our entity.
field_75420_a,theEntity,2,
field_75421_d,insidePosZ,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75424_a,entityObj,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,"If the distance to the target entity is further than this, this AI task will not run."
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75431_a,theEntity,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75436_a,theEntity,2,
field_75437_f,longMemory,2,"When true, the mob will continue chasing its target, even if it can't find a path to them right now."
field_75438_g,entityPathEntity,2,The PathEntity of our entity.
field_75439_d,attackTick,2,An amount of decrementing ticks that allows the entity to attack once the tick reaches 0.
field_75440_e,speedTowardsTarget,2,The speed with which the mob will approach the target
field_75441_b,attacker,2,
field_75443_a,worldObj,2,
field_75444_h,classTarget,2,
field_75448_d,worldObj,2,
field_75449_e,matingTimeout,2,
field_75450_b,villagerObj,2,
field_75451_c,mate,2,
field_75452_a,villageObj,2,
field_75453_d,zPosition,2,
field_75454_e,speed,2,
field_75455_b,xPosition,2,
field_75456_c,yPosition,2,
field_75457_a,entity,2,
field_75459_b,theEntity,2,
field_75465_a,staticVector,2,"used to store a driection when the user passes a point to move towards or away from. WARNING: NEVER THREAD SAFE.  MULTIPLE findTowards and findAway calls, will share this var"
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75482_h,doorOpeningRestrictionCounter,2,
field_75510_g,totalTicks,2,"Time, in number of ticks, following the current path"
field_75511_d,speed,2,
field_75512_e,pathSearchRange,2,The number of blocks (extra) +/- in each axis that get pulled out as cache for the pathfinder's search space
field_75513_b,worldObj,2,
field_75514_c,currentPath,2,The PathEntity being followed.
field_75515_a,theEntity,2,
field_75520_h,ticksAtLastPos,2,The time when the last position check was done (to detect successful movement)
field_75521_i,lastPosCheck,2,Coordinates of the entity's position last time a check was done (part of monitoring getting 'stuck')
field_75524_b,seenEntities,2,Cache of entities which we can see
field_75525_c,unseenEntities,2,Cache of entities which we cannot see
field_75526_a,entityObj,2,
field_75531_f,theVillage,2,Instance of Village.
field_75537_a,worldObj,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_75554_b,villagerPositionsList,2,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
field_75555_c,newDoors,2,
field_75556_a,worldObj,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75582_d,center,2,This is the actual village center.
field_75583_e,villageRadius,2,
field_75584_b,villageDoorInfoList,2,list of VillageDoorInfo objects
field_75585_c,centerHelper,2,This is the sum of all door coordinates and used to calculate the actual village center by dividing by the number of doors.
field_75586_a,worldObj,2,
field_75587_j,numIronGolems,2,
field_75588_h,numVillagers,2,
field_75589_i,villageAgressors,2,
field_75590_b,agressionTime,2,
field_75592_a,agressor,2,
field_75603_f,creatureMaterial,2,
field_75604_g,isPeacefulCreature,2,A flag indicating whether this creature type is peaceful.
field_75605_d,creatureClass,2,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
field_75606_e,maxNumberOfCreature,2,
field_75611_b,primaryColor,2,Base color of the egg
field_75612_c,secondaryColor,2,Color of the egg spots
field_75613_a,spawnedID,2,The entityID of the spawned mob
field_75623_d,idToClassMapping,2,provides a mapping between an entityID and an Entity Class
field_75624_e,classToIDMapping,2,provides a mapping between an Entity Class and an entity ID
field_75625_b,stringToClassMapping,2,Provides a mapping between entity classes and a string
field_75626_c,classToStringMapping,2,Provides a mapping between a string and an entity classes
field_75627_a,entityEggs,2,This is a HashMap of the Creative Entity Eggs/Spawners.
field_75643_f,update,2,
field_75644_d,posZ,2,
field_75645_e,speed,2,The speed at which the entity should move
field_75646_b,posX,2,
field_75647_c,posY,2,
field_75648_a,entity,2,The EntityLiving that is being moved
field_75653_f,posY,2,
field_75654_g,posZ,2,
field_75655_d,isLooking,2,Whether or not the entity is trying to look at something.
field_75656_e,posX,2,
field_75657_b,deltaLookYaw,2,The amount of change that is made each update for an entity facing a direction.
field_75658_c,deltaLookPitch,2,The amount of change that is made each update for an entity facing a direction.
field_75659_a,entity,2,
field_75662_b,isJumping,2,
field_75663_a,entity,2,
